data,Energia Ativa,variacao_abs
2025-08-24,641.0965451232291,138.54234998303474
2025-08-25,705.4840931687072,64.38754804547807
2025-08-26,532.2355759097578,-173.2485172589494
2025-08-27,552.5983553750832,20.36277946532539
2025-08-28,714.9068274412407,162.3084720661575
2025-08-29,714.9068274412407,0.0
2025-08-30,714.9068274412407,0.0
2025-08-31,714.9068274412407,0.0
2025-09-01,670.3838671187522,-44.52296032248853
2025-09-02,985.6157391421315,315.2318720233793
2025-09-03,704.3093730170951,-281.30636612503633
2025-09-04,739.5725574306631,35.263184413567956
2025-09-05,674.9889360910613,-64.58362133960179
2025-09-06,697.0966099259845,22.107673834923162
2025-09-07,698.797237999649,1.700628073664575
2025-09-08,782.919032104865,84.12179410521594
2025-09-09,749.0343755695562,-33.88465653530875
2025-09-10,588.2738113777483,-160.76056419180793
2025-09-11,726.1138426023567,137.84003122460842
2025-09-12,712.0852897879201,-14.02855281443658
2025-09-13,683.1650741856835,-28.92021560223668
2025-09-14,643.0987609528783,-40.066313232805214
2025-09-15,764.9942432741989,121.89548232132063
2025-09-16,567.3117490365897,-197.68249423760915
2025-09-17,809.1272347089339,241.81548567234415
2025-09-18,545.596477763652,-263.53075694528184
2025-09-19,627.7059335923079,82.10945582865588
2025-09-20,499.45765552903055,-128.24827806327738
2025-09-21,685.1384991150769,185.68084358604636
2025-09-22,706.207908474021,21.069409358944085
2025-09-23,618.5282401725469,-87.67966830147407
2025-09-24,789.0419016901282,170.51366151758123
2025-09-25,868.2881146691782,79.24621297905003
2025-09-26,655.0591703504712,-213.22894431870702
2025-09-27,680.1210527693331,25.061882418861956
2025-09-28,879.8853260815271,199.76427331219395
2025-09-29,879.8853260815271,0.0
2025-09-30,879.8853260815271,0.0
2025-10-01,796.080842203518,-83.80448387800902
2025-10-02,1170.418690231281,374.337848027763
2025-10-03,836.3673804578004,-334.0513097734806
2025-10-04,878.2424119489124,41.87503149111194
2025-10-05,801.5493616081352,-76.69305034077718
2025-10-06,827.8022242871064,26.252862678971155
2025-10-07,829.8217201245831,2.019495837476711
2025-10-08,929.716350624527,99.8946304999439
2025-10-09,889.4783209888479,-40.23802963567903
2025-10-10,698.5751510110761,-190.90316997777188
2025-10-11,862.2601880902986,163.68503707922252
2025-10-12,845.601281623155,-16.658906467143538
2025-10-13,811.258525595499,-34.34275602765604
2025-10-14,763.6797786315428,-47.57874696395618
2025-10-15,908.4306638881111,144.75088525656827
2025-10-16,673.6827019809504,-234.74796190716074
2025-10-17,960.8385912168588,287.1558892359085
2025-10-18,647.8958173443367,-312.94277387252214
2025-10-19,745.4007961408655,97.5049787965288
2025-10-20,593.1059659407238,-152.29483020014175
2025-10-21,813.6019676991538,220.49600175843
2025-10-22,838.6218913128998,25.019923613746073
2025-10-23,734.5022852048994,-104.11960610800043
2025-10-24,936.9872582570271,202.48497305212766
2025-10-25,1031.092136169649,94.10487791262187
2025-10-26,777.8827647911844,-253.20937137846454
2025-10-27,807.643750163583,29.760985372398636
2025-10-28,1044.8638247218132,237.22007455823018
2025-10-29,1044.8638247218132,0.0
2025-10-30,1044.8638247218132,0.0
2025-10-31,1044.8638247218132,0.0
2025-11-01,963.6768089832061,-81.1870157386071
2025-11-02,1416.8226250168138,453.14581603360773
2025-11-03,1012.4447237120742,-404.3779013047397
2025-11-04,1063.1355513065782,50.69082759450407
2025-11-05,970.2965956309006,-92.83895567567765
2025-11-06,1002.0763767686025,31.77978113770189
2025-11-07,1004.5210296244953,2.444652855892855
2025-11-08,1125.446108650743,120.92507902624777
2025-11-09,1076.736914881237,-48.7091937695061
2025-11-10,845.6436038555131,-231.0933110257239
2025-11-11,1043.7886487408878,198.14504488537466
2025-11-12,1023.622604070135,-20.16604467075274
2025-11-13,982.0497941419198,-41.57280992821518
2025-11-14,924.4544688697624,-57.595325272157424
2025-11-15,1099.6792247066608,175.22475583689834
2025-11-16,815.5106392400977,-284.16858546656306
2025-11-17,1163.1203998940923,347.6097606539946
2025-11-18,784.2949367852497,-378.82546310884265
2025-11-19,902.3272795389425,118.03234275369289
2025-11-20,717.9703798229814,-184.35689971596116
2025-11-21,984.8865924779229,266.91621265494155
2025-11-22,1015.1738684314051,30.287275953482208
2025-11-23,889.1343452480361,-126.03952318336906
2025-11-24,1134.2477336795591,245.11338843152305
2025-11-25,1248.1641648369434,113.9164311573843
2025-11-26,941.6475573788022,-306.51660745814127
2025-11-27,977.6740133559163,36.0264559771141
2025-11-28,1264.835156242195,287.16114288627864
2025-11-29,1264.835156242195,0.0
2025-11-30,1264.835156242195,0.0
2025-12-01,1089.3737840679723,-175.46137217422256
2025-12-02,1601.6255761059635,512.2517920379912
2025-12-03,1144.5027311527797,-457.12284495318386
2025-12-04,1201.8054058248276,57.30267467204794
2025-12-05,1096.8570211479746,-104.94838467685304
2025-12-06,1132.7819911297247,35.92496998175011
2025-12-07,1135.5455117494296,2.7635206197048774
2025-12-08,1272.2434271704055,136.69791542097596
2025-12-09,1217.1808603005288,-55.06256686987672
2025-12-10,955.9449434888411,-261.23591681168773
2025-12-11,1179.9349942288297,223.99005073998865
2025-12-12,1157.13859590537,-22.796398323459698
2025-12-13,1110.1432455517356,-46.99535035363442
2025-12-14,1045.0354865484273,-65.10775900330827
2025-12-15,1243.115645320573,198.08015877214575
2025-12-16,921.8815921844584,-321.23405313611465
2025-12-17,1314.8317564020176,392.9501642175592
2025-12-18,886.5942763659344,-428.2374800360832
2025-12-19,1020.0221420875004,133.42786572156592
2025-12-20,811.6186902346747,-208.4034518528257
2025-12-21,1113.3500610620001,301.73137082732546
2025-12-22,1147.587851270284,34.23779020828397
2025-12-23,1005.1083902803888,-142.4794609898953
2025-12-24,1282.1930902464583,277.0846999660695
2025-12-25,1410.9681863374144,128.77509609095614
2025-12-26,1064.4711518195156,-346.4970345178988
2025-12-27,1105.1967107501664,40.72555893065078
2025-12-28,1429.8136548824814,324.616944132315
2025-12-29,1429.8136548824814,0.0
2025-12-30,1429.8136548824814,0.0
2025-12-31,1429.8136548824814,0.0
